text,label,category,lang,source
"Yeh Supreme Court registry se notice hai. Contempt of court case aapke khilaf file hua. Aaj 3 baje ki hearing mein video call join karein: <URL>. Join na karne par judge sahab non-bailable warrant issue karenge.",1,digital_arrest,hinglish,synthetic
"TRAI Regulatory Cell: Aapke naam pe 6 SIM cards register hain jo ek illegal call center se operate ho rahe the. Telecom fraud charges mein FIR hogi. Object karne ke liye abhi <PHONE> pe call karein.",1,digital_arrest,hinglish,synthetic
"Delhi Police Crime Branch: Online fraud case mein aapka account <ACCT> flagged hua. <AMOUNT> ki transaction ke baare mein aapko statement dena hoga. <PHONE> pe call karein — aaj ke baad warrant execute hoga.",1,digital_arrest,hinglish,synthetic
"CBI Special Unit: Aapke WhatsApp number se hawala transaction ki gai hai. Amount <AMOUNT> hai. Yeh FEMA aur IPC dono ka violation hai. Case settle karne ke liye abhi <PHONE> pe aa jao nahi toh ghar pe raid hoga.",1,digital_arrest,hinglish,synthetic
"सीबीआई मुख्यालय से सूचना: आपके नाम पर एक पार्सल में <AMOUNT> की नकली मुद्रा और प्रतिबंधित सामग्री पकड़ी गई है। मामला दर्ज हो चुका है। गिरफ्तारी से बचने के लिए अभी <PHONE> पर संपर्क करें।",1,digital_arrest,hi,synthetic
"ट्राई की ओर से: आपका मोबाइल नंबर साइबर अपराध में इस्तेमाल हुए नंबरों से जुड़ा पाया गया है। आज रात 8 बजे तक यह नंबर बंद कर दिया जाएगा। अपना पक्ष रखने के लिए <PHONE> पर अभी कॉल करें।",1,digital_arrest,hi,synthetic
"प्रवर्तन निदेशालय: आपके बैंक खाते <ACCT> से <AMOUNT> का संदिग्ध लेनदेन पाया गया है। मनी लॉन्ड्रिंग एक्ट के तहत कार्यवाही शुरू हो रही है। 1 घंटे में <PHONE> पर रिपोर्ट करें।",1,digital_arrest,hi,synthetic
"सीमा शुल्क विभाग: दुबई से आया एक पार्सल आपके नाम पर जब्त किया गया है। उसमें अवैध इलेक्ट्रॉनिक उपकरण मिले हैं। <AMOUNT> जुर्माना <URL> पर भरें अन्यथा आपको हिरासत में लिया जाएगा।",1,digital_arrest,hi,synthetic
"साइबर क्राइम सेल, मुंबई: आपके आईपी एड्रेस से एक प्रतिबंधित वेबसाइट एक्सेस की गई है। यह संज्ञेय अपराध है। वीडियो कॉल पर बयान दर्ज कराएं: <URL> — अन्यथा वारंट जारी होगा।",1,digital_arrest,hi,synthetic
"आयकर विभाग: आपने पिछले 5 वर्षों में <AMOUNT> की अघोषित आय छुपाई है। केस संख्या ITD/2024/7712 के अंतर्गत गैर-जमानती वारंट तैयार है। आज शाम 5 बजे से पहले <PHONE> पर अधिकारी से संपर्क करें।",1,digital_arrest,hi,synthetic
"नारकोटिक्स कंट्रोल ब्यूरो: आपके आधार से जुड़े पते पर ड्रग्स की खेप पकड़ी गई है। आप इस जांच में संदिग्ध हैं। अगले 30 मिनट में <PHONE> पर हमारे अधिकारी से संपर्क करें।",1,digital_arrest,hi,synthetic
"सर्वोच्च न्यायालय रजिस्ट्री: आपके खिलाफ अवमानना याचिका दाखिल की गई है। आज दोपहर 2 बजे की सुनवाई में वीडियो कॉल से उपस्थित हों: <URL>। अनुपस्थित रहने पर जमानत रद्द होगी।",1,digital_arrest,hi,synthetic
"सीबीआई आर्थिक अपराध शाखा: हवाला नेटवर्क जांच में आपका नाम सामने आया है। <AMOUNT> का अवैध लेनदेन आपके खाते से हुआ है। <PHONE> पर जांच अधिकारी को अभी जवाब दें वरना गिरफ्तारी होगी।",1,digital_arrest,hi,synthetic
"दिल्ली पुलिस साइबर थाना: एक ऑनलाइन ठगी मामले में आपका नंबर मुख्य आरोपी के फोन से मिला है। FIR नं. 2024/DCP/4489 दर्ज है। बयान देने के लिए आज <PHONE> पर संपर्क करें।",1,digital_arrest,hi,synthetic
